sex_male,race_white,employed_yes,years_experience,referred,a_levels,gcse,russel_group,honours,years_volunteer,income,it_skills,years_holes,quality_cv
1.0,0.0,0.0,0.27852284056566246,0.0,-0.2106124173571755,0.9651054466903285,0.0,0.0,-0.7872185248646454,-0.24439262873365925,-0.6006427020258945,0.6107828900491108,-0.9021481108657992
1.0,1.0,1.0,0.27852284056566246,1.0,-1.1313895261760711,-0.6594080978995115,0.0,0.0,0.45982740110110404,-0.28833834180726164,1.32593498008432,-0.649602768327098,0.22347338830130992
0.0,1.0,0.0,-0.6094352058710932,0.0,-1.1313895261760711,-0.1179035830362315,0.0,0.0,-0.7872185248646454,1.9925639756878277,-0.6006427020258945,0.6107828900491108,0.22347338830130992
1.0,0.0,0.0,-0.1654561826527154,0.0,-1.1313895261760711,0.4236009318270485,0.0,0.0,1.7068733270668535,-0.5585199815661629,0.36264613902921283,0.6107828900491108,1.349094887468419
0.0,0.0,1.0,-0.1654561826527154,0.0,-1.1313895261760711,-1.2009126127627916,0.0,1.0,-0.7872185248646454,-1.0085326935730359,-1.563931543081002,0.6107828900491108,-0.9021481108657992
1.0,1.0,1.0,0.27852284056566246,1.0,1.6309418002806157,0.4236009318270485,1.0,0.0,0.45982740110110404,-1.1124328703114434,1.32593498008432,-0.649602768327098,0.22347338830130992
0.0,1.0,0.0,-0.6094352058710932,0.0,1.6309418002806157,0.4236009318270485,0.0,0.0,-0.7872185248646454,1.559796103207171,-0.6006427020258945,1.8711685484253193,-0.9021481108657992
0.0,0.0,0.0,-1.053414229089471,0.0,-1.1313895261760711,-0.6594080978995115,0.0,0.0,-0.7872185248646454,-1.9720274014431207,-1.563931543081002,0.6107828900491108,-2.0277696100329083
0.0,0.0,0.0,2.4984179566575517,1.0,-0.2106124173571755,0.9651054466903285,0.0,0.0,0.45982740110110404,1.15923331606516,-0.6006427020258945,-0.649602768327098,1.349094887468419
1.0,1.0,1.0,0.7225018637840402,1.0,0.7101646914617201,1.5066099615536086,0.0,1.0,0.45982740110110404,0.5478794473127688,1.32593498008432,-0.649602768327098,0.22347338830130992
0.0,1.0,0.0,-1.053414229089471,0.0,-1.1313895261760711,-0.6594080978995115,0.0,0.0,-0.7872185248646454,-0.24108594334727906,0.36264613902921283,1.8711685484253193,-0.9021481108657992
0.0,0.0,1.0,-0.1654561826527154,0.0,-0.2106124173571755,-0.6594080978995115,0.0,0.0,0.45982740110110404,-1.379662782497079,0.36264613902921283,0.6107828900491108,0.22347338830130992
0.0,1.0,1.0,-1.053414229089471,1.0,0.7101646914617201,0.9651054466903285,0.0,0.0,-0.7872185248646454,0.23033914868694524,0.36264613902921283,-0.649602768327098,0.22347338830130992
1.0,0.0,0.0,-1.053414229089471,1.0,-0.2106124173571755,-1.2009126127627916,0.0,0.0,-0.7872185248646454,0.21426399863814938,-0.6006427020258945,-0.649602768327098,1.349094887468419
1.0,1.0,1.0,-0.6094352058710932,1.0,0.7101646914617201,-0.1179035830362315,0.0,1.0,1.7068733270668535,1.8179851545246204,0.36264613902921283,-0.649602768327098,-0.9021481108657992
1.0,0.0,0.0,-0.6094352058710932,0.0,-0.2106124173571755,-0.6594080978995115,0.0,0.0,0.45982740110110404,-1.0535899323839646,1.32593498008432,-0.649602768327098,0.22347338830130992
1.0,1.0,0.0,-0.6094352058710932,0.0,-0.2106124173571755,-1.2009126127627916,0.0,1.0,0.45982740110110404,1.6052967498846211,1.32593498008432,-0.649602768327098,-0.9021481108657992
1.0,1.0,0.0,-0.6094352058710932,1.0,-1.1313895261760711,-0.1179035830362315,0.0,0.0,0.45982740110110404,-1.398637935135357,1.32593498008432,-0.649602768327098,-2.0277696100329083
1.0,0.0,0.0,0.27852284056566246,1.0,-1.1313895261760711,0.4236009318270485,0.0,0.0,-0.7872185248646454,2.4053149561424934,0.36264613902921283,1.8711685484253193,0.22347338830130992
